sid,log_h_gain,log_h_loss,log_beta,beta0,a,b,log_sigma,tau_raw,tau,ll_choice,ll_rt,conv,h_gain,h_loss,beta,sigma
ru26ufirj,2.1911490529074977,-2.228486261822245,1.669201613353474,0.2024153282369488,0.7978567423057539,-0.1024437270797225,-0.4465606545262259,-2.46060050274293,0.01985943434591265,-73.9175172802718,-353.6677005401672,True,8.945486048249089,0.10769132328336926,5.307928325941599,0.6398249507290257
rv0b4sx2y,-0.7462054483890386,-0.17675511775657254,1.2345262006674376,0.6393020496954555,0.37617305947089635,0.15325908377561337,-0.7104224167941524,-1.0542010078058992,0.12387531487863028,-97.54417391546178,-200.53933702940384,False,0.47416237702386277,0.837984967037878,3.4367498051295624,0.49143656255253365
s4xqtibhr,-1.7001220786765494,0.5532170203599115,0.6302482224141385,-0.6267308561672569,0.14226354092509488,-0.02910478406427405,0.7014356191719046,3.195684222985237,0.24613557749742446,-110.90728405647334,-414.6024948336624,True,0.18266122365112036,1.7388379066486084,1.87807670214382,2.016645765632794
t0p3bj6ne,-1.367848280268084,2.1642782762063715,2.1013733761001188,-1.8508637649481952,1.0679424709604364,0.4309153543593609,-0.5005988105412595,0.23439739490847022,0.42849117340408677,-60.61539283809505,-331.7035610671958,True,0.25465431517845394,8.708314650403658,8.177392840041241,0.60616757148138
ta33uq804,0.5268226241669646,0.8725484871981913,1.418548172471644,-1.566980664299923,0.9895972064909754,0.40623959123478515,-0.8124345562895273,0.0485503436816413,0.6510057837819279,-85.55841387254624,-269.1348502339383,True,1.6935427290534184,2.393001623105339,4.131118412916624,0.44377635150184264
u3yyfob1i,0.683884566574296,0.28277097730994144,0.6294859749347556,-0.42136552156799445,-0.11438459740158899,-0.6821076807945465,-0.39203395056398027,1.147743143896406,0.6114264751946195,-124.39354622436876,-225.31569463138072,True,1.981560303760362,1.3268012594246072,1.87664568837413,0.6756811738142909
uq15yb622,0.5747332527549677,0.0785113173669558,2.66150263346652,0.027436565762101364,1.4577549631964002,0.5821246130828602,-0.8152834803831339,-0.21751705424733747,0.6771146030322708,-54.1126017046305,-321.5855699988633,True,1.776656545461355,1.0816755968126612,14.317787329059458,0.4425138655790578
vdnjz8uta,-1.2306925878283654,0.2901451594684509,2.757781765341827,-2.4107654924200492,0.8629394616211091,0.3965316936545935,-0.8204405186742555,-0.0828760885470075,0.503444394318021,-28.842930583526062,-222.59672252315124,True,0.2920902094861996,1.3366214972100514,15.764834032389441,0.440237678865539
vr0a0xs4k,3.1597846952451696,2.8939665704660156,0.6066297656170082,-0.8745223646978313,0.4729732641205056,0.7380054242390169,-0.7958061709222388,-0.6480041827311358,0.18322871427883472,-113.906544677205,-152.71651507854,True,23.565521613972095,18.06482306984317,1.8342391541210634,0.45121732996647484
x71tw2ykd,-2.270434257772141,3.3825351162492625,1.9157305457236005,-2.144257115647339,1.2760085396039083,0.2554019868974226,-0.7165748508547155,-0.9969520847971867,0.3485538386185983,-60.58334508828813,-352.9613237580869,True,0.10326732570582817,29.44532389244497,6.791898777639528,0.488422313498804
xh8tt6q04,-1.8476631669859438,-0.6711171084108769,1.118049985989213,-0.27653653438697234,0.4794317780170407,0.2513577785857342,-0.777691693740916,0.020552995324370577,0.3697640965791369,-95.62529637048871,-196.62057341124552,True,0.15760503296897496,0.5111372630000693,3.0588835180075296,0.4594653749678257
xq3i744zg,1.1784472887769637,-0.16535857670420945,0.9624057383953728,-0.1746204321465793,0.6610876627138947,0.2867475945405764,-0.7283666129239071,-1.2759735745383822,0.09255754467231259,-116.92484822092551,-248.72490590357796,True,3.2493250205163813,0.8475897236613908,2.6179870956680693,0.4826967772119722
yj444yij9,1.4660946238704102,0.020930851355040064,1.5199087073543436,-0.10216758746642446,0.681645296742875,0.29488925352752227,-0.6575786783757324,-0.08975500014597249,0.3739379460008742,-97.49199089523181,-259.06249735569673,True,4.332282866012307,1.021151437957903,4.571807803660234,0.5181043141256129
