sid,log_h_gain,log_h_loss,log_beta,beta0,a,b,log_sigma,tau_raw,tau,ll_choice,ll_rt,conv,h_gain,h_loss,beta,sigma
rv0b4sx2y,-0.0010005043530528803,-0.38504857237640966,1.3027481596656172,0.9410775768911589,0.2384704614929911,-0.15226805192284545,-0.7012125004985383,-0.948495124368857,0.13383079292980912,-97.9266082814499,-200.71457931317212,True,0.9989999959845501,0.6804175859028301,3.6793943493881276,0.49598355874480177
s4xqtibhr,-1.7118058024765626,0.557644902729954,0.6281107774616878,-0.6302026055914729,0.14401626587528807,-0.02032842065277395,0.7015303554083838,3.1971296142347074,0.24614955976349376,-110.90081471501202,-414.6005633568512,True,0.1805394794381355,1.7465543474985534,1.8740667036786935,2.01683682411288
t0p3bj6ne,-1.409601526817725,1.9320524874751552,2.1372055406678014,-1.7537450505497474,0.8595162180535694,0.24927425749560492,-0.4895130355206748,0.23752161211515804,0.4290823252271487,-60.69115956690723,-333.8542944842645,True,0.24424058708962332,6.90366539673213,8.475719451261654,0.6129247941266704
ta33uq804,1.5676256745481796,0.08136582995022587,1.5130964034102434,-0.776211957895373,0.8514109061210967,0.3300302023303624,-0.8165245605736448,-0.023202860174448694,0.6282066938611007,-85.93850635360636,-270.70058122209304,True,4.795249184464801,1.0847676644882471,4.540769101898488,0.4419650110431564
u3yyfob1i,0.6639607195728724,0.13725839383650856,0.6580793504293208,-0.3578217438453687,-0.04729303739666864,-0.45704844204398576,-0.3666084033356257,1.2523329404683876,0.6264121260681909,-124.35779458486707,-226.96693878588124,True,1.94247070015938,1.1471245201341604,1.9310798426746791,0.6930810001178406
uq15yb622,0.25380659799174293,0.37793251988158455,2.6213747099649503,-0.8087637114165033,1.1640563837789557,0.6099717113073772,-0.7616313203065466,-0.04932929853090855,0.7406534680685476,-52.30658160519911,-327.1566064204865,True,1.2889224999606244,1.4592644682141784,13.754619206189663,0.46690413521093477
vdnjz8uta,-0.8870828527389578,-0.021189373340312644,2.856167630580815,-1.8555174942752528,0.6263726872256675,0.2877359938251851,-0.8233195502832459,-0.10388090470023667,0.49794063875586203,-28.634978919546928,-222.73927449590656,True,0.41185544504550525,0.9790335441606368,17.394735980291994,0.4389720434490202
vr0a0xs4k,1.6947956160324698,4.0020185857775274,0.6773356845621018,-0.9056087537242642,-0.019015623597490202,-0.34178178331175774,-0.7106299476444516,-0.4347240426385646,0.20966920402780537,-114.36015424997835,-164.6732535215964,True,5.445532871853788,54.708472392392345,1.9686256989594344,0.4913345848869608
x71tw2ykd,-2.1962414688431156,3.0896609461711533,1.9765173204549562,-2.0121121019654633,1.172399828859993,0.14936411625341156,-0.7171211829111087,-1.0302355138357882,0.3401450118507167,-60.55234989918437,-353.4813041054741,True,0.11122039910029557,21.96962782640108,7.217562705190661,0.4881555456104418
xh8tt6q04,-2.0583400815585584,-0.11203709424976947,1.1792217118862296,-0.6096667254142364,0.4320931396830705,0.17544365692079697,-0.7848613614899702,-0.03333493427791187,0.3599032218657063,-95.00416376102672,-196.72184452059457,True,0.1276657087759033,0.894011094214452,3.251842347514075,0.4561829419251481
xq3i744zg,1.2345959906830808,-0.1640492252830529,0.9800816450012088,-0.1526681287816443,0.6418971655005786,0.29041141460303443,-0.7295670227700282,-1.2871375023917553,0.09175228521632817,-116.92153286154004,-248.5869905594979,True,3.4369896643220152,0.8487002433422294,2.6646737903432594,0.48211769088791645
yj444yij9,1.440825451925043,-6.991288661876139e-10,1.512355026078434,-0.17197058412844296,0.6593292955801153,0.4162018468553373,-0.6637944020927276,-0.10741747915353232,0.37048896494656686,-97.40512808142383,-258.27000053112215,True,4.224181236809055,0.9999999993008711,4.537403926203985,0.5148939086852636
